Load GaoDataSet from dataset/solub_train.csv ... done (8205 lines, 14.448 seconds) 
>>> Training of the Model >>>
Start at:  Thu May 12 10:42:22 2022
PID:       807037
# of all graphs/labels:      8204
# of training graphs/labels: 6563
# of test graphs/labels:     1641
Learning rate:               1E-03
Batch size:                  64
Maximum epochs:              5
Output frequency:            1
Params filename prefix:      models/solub
Device:                      cuda:0
----------------------------------------------------------------------------------------------------
     Epoch    TrainingLoss        TestLoss         Time(s)   SavePrefix
----------------------------------------------------------------------------------------------------
         0          0.0051          0.0053         33.0704   models/solub-0
         1          0.0019          0.0025         31.2474   models/solub-1
         2          0.0012          0.0020         31.7205   models/solub-2
         3          0.0006          0.0017         31.3036   models/solub-3
         4          0.0006          0.0018         32.1579   models/solub-4
         5          0.0006          0.0018         32.1716   models/solub-5
----------------------------------------------------------------------------------------------------
Final loss: 0.0006
Total training time: 191.6715 seconds
>>> Training of the Model Accomplished! >>>
End at:  Thu May 12 10:45:33 2022
  770     -0.01570487     -0.03265273
  771     -0.01836491     -0.01986045
  772     -0.01127411     -0.02973737
  773      0.01183862     -0.03003241
  774     -0.01946535     -0.02305359
  775     -0.03745596     -0.04352034
  776     -0.00251163     -0.01458043
  777     -0.02127591     -0.03861118
  778      0.00585221     -0.02521567
  779     -0.03715736     -0.03156141
  780     -0.03314225     -0.08661887
  781     -0.03068706     -0.03267249
  782     -0.03855416     -0.02901615
  783     -0.01199021     -0.04251429
  784     -0.02793818     -0.00152206
  785     -0.03732682     -0.02398621
  786      0.01147150     -0.02774815
  787     -0.03764582     -0.03499635
  788      0.00382590     -0.04602638
  789     -0.03482485     -0.02838947
  790     -0.03677210     -0.03007841
  791      0.01837384     -0.03042468
  792     -0.02327003     -0.02017671
  793     -0.02308656     -0.02519805
  794     -0.03172317     -0.01838652
  795     -0.03614037     -0.02916687
  796     -0.03412715     -0.02492215
  797     -0.02651830     -0.03052504
  798     -0.03727202     -0.01797750
  799     -0.03209171     -0.03224439
  800     -0.02056454     -0.03106487
  801     -0.03479949     -0.04046607
  802     -0.03496681     -0.05218070
  803     -0.02031117     -0.02344837
  804     -0.00864050     -0.02443621
  805     -0.01335430     -0.02526208
  806     -0.01866662     -0.02560573
  807     -0.03626408     -0.01588446
  808     -0.03268625     -0.02117867
  809     -0.03692023     -0.01697932
  810     -0.03752165     -0.01152685
  811     -0.01893073     -0.06153908
  812     -0.01881299     -0.01887017
  813     -0.01333035     -0.02130203
  814     -0.03409482     -0.02165354
  815     -0.03569937     -0.01954314
  816     -0.03677715     -0.01551151
  817     -0.01891789     -0.02907906
  818     -0.02894661     -0.02757293
  819     -0.03251553     -0.01350560
  820     -0.01394652     -0.03122128
  821     -0.03635267     -0.02070392
  822     -0.03546911     -0.04271691
  823     -0.00966894     -0.02479687
  824     -0.00079537     -0.03213802
  825     -0.01421682     -0.01658785
  826     -0.01412945     -0.02782825
  827     -0.03439798     -0.02437007
  828      0.01267385     -0.03788955
  829     -0.03678739     -0.05816592
  830     -0.03854893     -0.03388576
  831     -0.00683483     -0.03215654
  832     -0.01144407     -0.04187192
  833     -0.03851797     -0.02091368
  834     -0.00152263     -0.02936124
  835     -0.01675617     -0.02932182
  836     -0.00369457     -0.02966547
  837     -0.00201577     -0.02827471
  838     -0.03256116     -0.01898120
  839     -0.03679905     -0.01948732
  840     -0.02987201     -0.04073163
  841     -0.03080380     -0.00799708
  842     -0.03675931     -0.03124006
  843     -0.03779000     -0.02380886
  844      0.00891119     -0.03973993
  845     -0.03631062     -0.05150695
  846     -0.00751621     -0.02323804
  847     -0.02127536     -0.02827938
  848     -0.03390162     -0.02858924
  849     -0.00504323     -0.02712745
  850     -0.00696470     -0.15290719
  851     -0.03762922     -0.02904307
  852     -0.03771494     -0.03688140
  853     -0.03557847     -0.03702874
  854     -0.01800218     -0.00791605
  855     -0.03792071     -0.01960183
  856     -0.03688314     -0.03582422
  857     -0.03644517     -0.02548373
  858     -0.00792528     -0.02825449
  859     -0.02800998     -0.01236867
  860     -0.03199262     -0.02275641
  861     -0.02958757     -0.04487678
  862     -0.01306301     -0.01701871
  863     -0.03562067     -0.03532150
  864     -0.03439912     -0.00614911
  865     -0.03644060     -0.01568248
  866     -0.01134692     -0.02419500
  867     -0.01817536     -0.05238951
  868     -0.02726624     -0.03685427
  869      0.01963640     -0.04050537
  870      0.00772649     -0.03002864
  871     -0.03767527     -0.03340475
  872     -0.03586078     -0.02691777
  873     -0.03657979     -0.03295851
  874     -0.03572511     -0.03519363
  875      0.00005790     -0.05800417
  876     -0.03329365     -0.02084751
  877     -0.02167647     -0.02209087
  878     -0.03713662     -0.03235355
  879      0.01701024     -0.02159054
  880     -0.02719260     -0.04487678
  881     -0.01395704     -0.05090862
  882     -0.01683322     -0.00951918
  883     -0.00689645     -0.05847416
  884     -0.00284572     -0.02360842
  885     -0.01657792     -0.02380622
  886     -0.03551493     -0.02112316
  887     -0.03535290     -0.03711312
  888     -0.02677236     -0.03239039
  889     -0.02305637     -0.02754084
  890      0.00802267     -0.05382715
  891     -0.02967075     -0.00844514
  892     -0.03464522     -0.02050439
  893     -0.00317609     -0.02564258
  894     -0.03102360     -0.01204008
  895     -0.03066870     -0.01967766
  896     -0.03678519     -0.01797230
  897     -0.03345167     -0.01150992
  898     -0.03650908     -0.02897247
  899     -0.03504088     -0.02816725
  900     -0.02833078     -0.06359395
  901     -0.02318227     -0.02122766
  902     -0.00126285     -0.03199261
  903     -0.02743086     -0.01950907
  904      0.00332900     -0.04293366
  905     -0.02015978     -0.02921549
  906     -0.03784173     -0.02387763
  907     -0.02921874     -0.02634542
  908     -0.03497182     -0.02914707
  909     -0.03791341     -0.02131892
  910     -0.00853735     -0.04624592
  911     -0.01690582     -0.02308858
  912     -0.03317025     -0.01315365
  913      0.00531490     -0.01746885
  914     -0.03634057     -0.02074003
  915     -0.02157657     -0.02322805
  916     -0.00172353     -0.03098296
  917     -0.00585489     -0.02279039
  918      0.00203584     -0.02287405
  919     -0.00596275     -0.02851884
  920     -0.03209512      0.02841029
  921      0.00572687     -0.03222496
  922     -0.02863018     -0.03112767
  923     -0.02987065     -0.09353518
  924     -0.01783235     -0.02242531
  925     -0.03415764     -0.03340690
  926     -0.03775400     -0.01751254
  927     -0.02443060     -0.02565316
  928     -0.02800899     -0.04254126
  929     -0.02415190     -0.00636214
  930     -0.00375824     -0.09218725
  931     -0.01491788     -0.02308034
  932     -0.03785021     -0.02475399
  933     -0.03745215     -0.01991385
  934     -0.01737728     -0.01634903
  935     -0.01434005     -0.02109161
  936     -0.03606992     -0.02211901
  937     -0.03871118     -0.08298938
  938      0.02158189     -0.03119625
  939     -0.03671704     -0.02242581
  940      0.02005293     -0.05956908
  941     -0.01940196     -0.02545028
  942     -0.03623536     -0.03866541
  943     -0.00295402     -0.03584693
  944     -0.02490694     -0.03481698
  945     -0.01277658     -0.02701161
  946     -0.02400652     -0.00955283
  947      0.01746944     -0.07624507
  948     -0.03380287     -0.03014900
  949     -0.03350068     -0.02261503
  950     -0.03761149     -0.03022047
  951     -0.03748728     -0.02819451
  952     -0.03314069     -0.02394089
  953     -0.03750668     -0.02316500
  954      0.00792586     -0.02203894
  955     -0.00250565     -0.04018486
  956      0.01851300     -0.03016667
  957     -0.03400377     -0.04277503
  958     -0.03698758     -0.02091358
  959     -0.03738526     -0.02281952
  960     -0.03373299     -0.02115453
  961     -0.03383453     -0.02916615
  962     -0.03047641     -0.03578814
  963     -0.02541490     -0.03180417
  964     -0.03128499     -0.01243074
  965      0.02876084     -0.07888594
  966     -0.01164835     -0.02233161
  967     -0.02897952     -0.05556481
  968     -0.03231891     -0.03443367
  969     -0.00757801     -0.02740503
  970     -0.02075682     -0.02803442
  971     -0.03424191     -0.03884235
  972     -0.01555497     -0.01832915
  973     -0.02363894     -0.03170604
  974     -0.03522884     -0.01526955
  975     -0.02835683     -0.02799939
  976     -0.03680019     -0.03517499
  977     -0.00933103     -0.02943042
  978     -0.02510412     -0.01939345
  979     -0.02645276     -0.03049359
  980     -0.03736007     -0.02235240
  981     -0.00319734     -0.03481937
  982     -0.03214883     -0.01591624
  983     -0.03670835     -0.02870456
  984      0.00417037     -0.13642643
  985     -0.03494368     -0.02213467
  986     -0.03137376     -0.03149790
  987     -0.00187294     -0.03077951
  988     -0.02906647     -0.03392407
  989     -0.03595651     -0.01762415
  990     -0.01555010     -0.02624400
  991     -0.03292058     -0.01701871
  992     -0.03739499     -0.02126060
  993     -0.03165879     -0.00807502
  994     -0.03075481     -0.00078427
  995     -0.02965754     -0.02995493
  996     -0.03634434     -0.01617919
  997     -0.03713425     -0.02305719
  998     -0.02397917     -0.03601022
  999     -0.02336313     -0.02246214
 1000     -0.00535800     -0.04149480
 1001     -0.03552608     -0.03585001
 1002     -0.03302989     -0.04000604
 1003     -0.03004071     -0.02868494
 1004     -0.03728088     -0.02880420
 1005     -0.00154190     -0.03269935
 1006     -0.01873410     -0.01972929
 1007     -0.03784321     -0.02684322
 1008      0.00048710     -0.11368029
 1009     -0.03700375     -0.03442696
 1010     -0.01373476     -0.02692870
 1011     -0.03763643     -0.01966297
 1012     -0.01877132     -0.02632795
 1013     -0.01795905     -0.01060847
 1014     -0.02132448     -0.01759179
 1015     -0.03181122     -0.02254012
 1016     -0.03531221     -0.03231645
 1017     -0.01080422     -0.05904995
 1018     -0.03712376     -0.02489245
 1019     -0.01561685     -0.02086227
 1020     -0.02778657     -0.03966450
 1021     -0.02923694     -0.02226278
 1022     -0.01673714     -0.02318439
 1023     -0.01352859     -0.01760522
 1024     -0.03141971     -0.03025746
 1025     -0.00918948     -0.01228977
 1026     -0.00404530     -0.02756958
 1027     -0.03053137     -0.02291435
 1028     -0.00561260     -0.02367271
 1029     -0.01111651     -0.01657651
 1030     -0.00832947     -0.02125479
 1031     -0.03540615     -0.04088674
 1032     -0.03772154     -0.01656944
 1033     -0.03729868     -0.03242592
 1034     -0.03562023     -0.01036827
 1035     -0.03735749     -0.01926232
 1036     -0.00134278     -0.02629074
 1037      0.00309938     -0.03004365
 1038     -0.03469751     -0.05626696
 1039     -0.03610717     -0.03582422
 1040      0.01363322     -0.04117675
 1041     -0.03767185     -0.02767585
 1042     -0.03763340     -0.03504127
 1043     -0.01067129     -0.02439721
 1044     -0.00087219     -0.02913155
 1045     -0.01785401     -0.02880516
 1046     -0.03786095     -0.01402226
 1047     -0.03720656     -0.05294766
 1048     -0.02421639     -0.02582575
 1049      0.00556158     -0.04705824
 1050      0.00154053     -0.02406069
 1051     -0.03607303     -0.01637408
 1052     -0.03339742     -0.01506734
 1053      0.00137353     -0.07790254
 1054     -0.01958738     -0.02168150
 1055      0.00253029     -0.03346394
 1056     -0.03701427     -0.01860813
 1057     -0.03738605     -0.02905477
 1058     -0.02435237     -0.01883100
 1059     -0.03490835     -0.02198351
 1060     -0.00089284     -0.04622924
 1061     -0.01345183     -0.02324647
 1062     -0.03321997     -0.04198647
 1063     -0.03693323     -0.02843163
 1064     -0.03761826     -0.02788348
 1065     -0.02774770     -0.02025858
 1066     -0.02208475     -0.01434155
 1067     -0.02081859     -0.01490177
 1068      0.00531020     -0.02203059
 1069     -0.03519077     -0.03172422
 1070     -0.01574911     -0.01905425
 1071      0.01225168     -0.02926151
 1072     -0.03732920     -0.03376414
 1073     -0.00577005     -0.01115986
 1074     -0.01024493     -0.02181494
 1075     -0.01677542     -0.02043468
 1076     -0.02555884     -0.02907947
 1077     -0.01368304     -0.02264658
 1078     -0.02644784     -0.02156503
 1079     -0.03732905     -0.02447089
 1080     -0.03784084     -0.02463339
 1081     -0.02168062     -0.02856341
 1082     -0.03650356     -0.02814024
 1083     -0.03757990     -0.03518210
 1084     -0.01506737     -0.04004451
 1085     -0.01961983     -0.03876881
 1086     -0.02970994     -0.06211129
 1087      0.01634899     -0.02900220
 1088     -0.03724050     -0.02622656
 1089     -0.03825677     -0.03737006
 1090     -0.01935763     -0.03387702
 1091      0.00341652     -0.01832125
 1092     -0.03757050     -0.02286839
 1093     -0.03588486     -0.02258940
 1094     -0.02025340     -0.02391786
 1095     -0.01545312     -0.04126506
 1096     -0.02822379     -0.03313441
 1097     -0.02611131     -0.02376663
 1098      0.02326920     -0.03819042
 1099     -0.03268946     -0.01952992
 1100      0.00609514     -0.08360991
 1101     -0.03087748     -0.03128672
 1102     -0.02777346     -0.02454805
 1103     -0.02119470     -0.00669135
 1104     -0.00344542     -0.02206887
 1105     -0.00909004     -0.03023546
 1106     -0.01043421     -0.02864522
 1107     -0.01894822     -0.01348877
 1108     -0.03815859     -0.03221988
 1109     -0.03524098     -0.02825269
 1110     -0.01032001     -0.11097785
 1111     -0.03696895     -0.03471328
 1112     -0.03605738     -0.02445014
 1113     -0.02558597     -0.02995702
 1114     -0.01012449     -0.04004451
 1115     -0.02081015     -0.02875446
 1116      0.00380127     -0.03291432
 1117     -0.03682475     -0.03393548
 1118     -0.00461090     -0.02706339
 1119     -0.03655561     -0.02350782
 1120     -0.03578570     -0.01733983
 1121      0.00372768     -0.04145339
 1122     -0.02229303     -0.04929872
 1123     -0.02835435     -0.02111203
 1124     -0.03787790     -0.01987423
 1125     -0.03027490     -0.02293696
 1126     -0.03072132     -0.03207544
 1127     -0.03218300     -0.02336927
 1128     -0.02824168     -0.05027034
 1129     -0.00302960     -0.01505495
 1130     -0.03558223     -0.02093481
 1131     -0.01495205     -0.02446734
 1132     -0.03705354     -0.02211430
 1133     -0.02579539     -0.02525609
 1134      0.01643190     -0.02981237
 1135     -0.01519748     -0.03282088
 1136     -0.03503151     -0.02967643
 1137     -0.03254977     -0.01908012
 1138     -0.02229553     -0.03756537
 1139     -0.03487321     -0.01842319
 1140     -0.01669942     -0.02849829
 1141     -0.03634560     -0.02436216
 1142     -0.03767811     -0.04786061
 1143     -0.01616829     -0.02183790
 1144     -0.03784169     -0.01767763
 1145     -0.03687135     -0.03112538
 1146     -0.02033779     -0.02964512
 1147      0.00999821     -0.02912157
 1148     -0.01296317     -0.03245752
 1149     -0.01327500     -0.01915142
 1150      0.00979274     -0.07221998
 1151      0.01143240     -0.03016667
 1152     -0.02582341     -0.03858570
 1153     -0.01901832     -0.01251186
 1154     -0.03048447     -0.02047729
 1155     -0.01170628     -0.07702491
 1156     -0.00009991     -0.05523675
 1157     -0.03738260     -0.01691550
 1158     -0.03702309     -0.03319934
 1159     -0.03313551     -0.03609819
 1160     -0.00955717     -0.02318024
 1161      0.00582769     -0.02554906
 1162     -0.03720816     -0.03518210
 1163     -0.00535965     -0.03336056
 1164     -0.03256916     -0.02287766
 1165     -0.03749037     -0.06465655
 1166      0.00483617     -0.02335139
 1167     -0.01732027     -0.02330736
 1168     -0.01259445     -0.01898569
 1169     -0.03616750     -0.01757623
 1170     -0.00164278     -0.05957319
 1171     -0.03720978     -0.01947766
 1172     -0.03376191     -0.01708074
 1173     -0.03642214     -0.05274203
 1174     -0.01463567     -0.02424183
 1175     -0.01062373     -0.01586919
 1176     -0.01305277     -0.00981897
 1177     -0.03720921     -0.03149367
 1178     -0.03870813     -0.04011349
 1179     -0.01675617     -0.02932182
 1180     -0.00115110     -0.03064936
 1181     -0.02617835     -0.02847632
 1182     -0.01224222     -0.03075140
 1183     -0.03427808     -0.03380703
